0.006920415224913502, 'PRO-USD'
0.006983615363953778, 'AIOZ-USD'
0.00754716981132076, 'GFI-USD'
0.007782101167315181, 'LQTY-USD'
0.008097165991902843, 'STX-USD'
0.008810572687224679, 'POLS-USD'
0.009615384615384623, 'DDX-USD'
0.009756097560975618, 'GODS-USD'
0.010050251256281416, 'PAX-USD'
0.010256410256410265, 'STORJ-USD'
0.011219470095796977, 'UPI-USD'
0.011299435028248598, 'RBN-USD'
0.011428571428571439, 'DIA-USD'
0.017391304347826105, 'SUPER-USD'
0.017777777777777795, 'SYN-USD'
